id,type,subtype,balance,currency_code,name,person_id,account_id,date
d592047d-ba7d-4f5a-983d-f5647d09ba15,CREDIT,CREDIT_CARD,3576.49,BRL,Cartão de Crédito,50b04d31-cade-439d-b849-28013b298f19,d592047d-ba7d-4f5a-983d-f5647d09ba15,2023-09-14 17:32:08
8fe93b48-d27e-4f35-841e-c663e9d81d3a,CREDIT,CREDIT_CARD,13108.5,BRL,Cartão de Crédito,50b04d31-cade-439d-b849-28013b298f19,8fe93b48-d27e-4f35-841e-c663e9d81d3a,2023-09-14 04:58:39
ac47faa1-021b-48c1-bab7-0f7f4fe7e8a7,BANK,CHECKING_ACCOUNT,2772.98,BRL,Conta Corrente,50b04d31-cade-439d-b849-28013b298f19,ac47faa1-021b-48c1-bab7-0f7f4fe7e8a7,2023-09-15 11:56:49
325a1e52-df3f-4c68-8f6a-f331d315e38f,CREDIT,CREDIT_CARD,9167.31,BRL,Cartão de Crédito,50b04d31-cade-439d-b849-28013b298f19,325a1e52-df3f-4c68-8f6a-f331d315e38f,2023-09-14 08:41:10
71e433cf-e53a-4beb-9244-c46f4022edf2,BANK,CHECKING_ACCOUNT,11280.8,BRL,Conta Corrente,50b04d31-cade-439d-b849-28013b298f19,71e433cf-e53a-4beb-9244-c46f4022edf2,2023-09-12 21:04:58
8c467c15-d602-4e93-b0c6-222868c64290,BANK,CHECKING_ACCOUNT,2396.86,BRL,Conta Corrente,02fa994e-685e-40e8-9086-f203deed9b60,8c467c15-d602-4e93-b0c6-222868c64290,2023-09-14 04:09:32
84e68781-19df-4946-af35-b2be2209e377,CREDIT,CREDIT_CARD,6585.17,BRL,Cartão de Crédito,02fa994e-685e-40e8-9086-f203deed9b60,84e68781-19df-4946-af35-b2be2209e377,2023-09-12 14:41:29
17924978-9e38-4750-b993-90584423c517,BANK,SAVINGS_ACCOUNT,12993.61,BRL,Conta Remunerada,1c0c8e18-1601-477a-88fc-386902425b9d,17924978-9e38-4750-b993-90584423c517,2023-09-15 09:34:43
afedaca8-054a-4baa-a86b-f484dd13d74b,BANK,SAVINGS_ACCOUNT,17181.92,BRL,Conta Remunerada,1c0c8e18-1601-477a-88fc-386902425b9d,afedaca8-054a-4baa-a86b-f484dd13d74b,2023-09-01 23:16:42
b1114048-35d0-42fb-8de4-a7c4d17f6989,CREDIT,CREDIT_CARD,6515.39,BRL,Cartão de Crédito,f30f0db7-b0db-4f86-8da6-9a611311a8f7,b1114048-35d0-42fb-8de4-a7c4d17f6989,2023-08-26 01:24:10
dc08ba2e-23f5-48e3-b3fa-1b3e7876304b,CREDIT,CREDIT_CARD,7131.51,BRL,Cartão de Crédito,f30f0db7-b0db-4f86-8da6-9a611311a8f7,dc08ba2e-23f5-48e3-b3fa-1b3e7876304b,2023-09-11 12:47:04
ba59e799-34a0-4a93-960d-b8aa2bb57be3,CREDIT,CREDIT_CARD,3731.38,BRL,Cartão de Crédito,f30f0db7-b0db-4f86-8da6-9a611311a8f7,ba59e799-34a0-4a93-960d-b8aa2bb57be3,2023-07-24 20:13:46
559f5d2b-e644-4cfd-a51a-04c8ea1e4ca8,CREDIT,CREDIT_CARD,593.82,BRL,Cartão de Crédito,f30f0db7-b0db-4f86-8da6-9a611311a8f7,559f5d2b-e644-4cfd-a51a-04c8ea1e4ca8,2023-09-01 17:46:01
bd151fd7-9588-415c-b1e5-448920d8e54f,CREDIT,CREDIT_CARD,650.93,BRL,Cartão de Crédito,045cf4c2-850d-4400-b356-e43a8b2e7104,bd151fd7-9588-415c-b1e5-448920d8e54f,2023-09-14 06:19:05
7e3e229a-477e-4ff7-b910-11ac8f0ba9c7,CREDIT,CREDIT_CARD,1426.3,BRL,Cartão de Crédito,045cf4c2-850d-4400-b356-e43a8b2e7104,7e3e229a-477e-4ff7-b910-11ac8f0ba9c7,2023-09-15 15:06:02
f522a79a-cde2-4c8d-92f1-98466911b7e5,BANK,CHECKING_ACCOUNT,1713.77,BRL,Conta Corrente,045cf4c2-850d-4400-b356-e43a8b2e7104,f522a79a-cde2-4c8d-92f1-98466911b7e5,2023-09-15 10:20:19
6e918243-d219-47cc-aa1f-3e303f739378,CREDIT,CREDIT_CARD,12702.2,BRL,Cartão de Crédito,045cf4c2-850d-4400-b356-e43a8b2e7104,6e918243-d219-47cc-aa1f-3e303f739378,2023-09-14 10:00:18
4c17ff8a-c519-4325-a657-e54163130175,BANK,SAVINGS_ACCOUNT,3933.49,BRL,Poupança,045cf4c2-850d-4400-b356-e43a8b2e7104,4c17ff8a-c519-4325-a657-e54163130175,2023-09-15 12:49:00
880cc5fe-4e0d-431a-a208-985bc15a96ff,BANK,SAVINGS_ACCOUNT,2221.81,BRL,Conta Remunerada,0eb8d080-6075-4635-8a40-4037740b28b6,880cc5fe-4e0d-431a-a208-985bc15a96ff,2023-09-11 13:08:01
1fd7ef91-fca7-4d90-9f38-582b0454d610,BANK,CHECKING_ACCOUNT,6839.44,BRL,Conta Corrente,0eb8d080-6075-4635-8a40-4037740b28b6,1fd7ef91-fca7-4d90-9f38-582b0454d610,2023-09-02 05:47:52
4e9950f4-25cc-4c4e-91f0-01ec2685a0b3,BANK,CHECKING_ACCOUNT,3244.81,BRL,Conta Corrente,0eb8d080-6075-4635-8a40-4037740b28b6,4e9950f4-25cc-4c4e-91f0-01ec2685a0b3,2023-09-15 15:51:08
c22fbc4e-f3e6-4e28-9d58-fda9b65b9611,CREDIT,CREDIT_CARD,3794.31,BRL,Cartão de Crédito,48cdd48a-2f76-4ff9-adbf-360c1be23889,c22fbc4e-f3e6-4e28-9d58-fda9b65b9611,2023-09-15 03:20:55
175a91ab-8752-4a5a-8538-43d26a173ec2,CREDIT,CREDIT_CARD,5930.34,BRL,Cartão de Crédito,48cdd48a-2f76-4ff9-adbf-360c1be23889,175a91ab-8752-4a5a-8538-43d26a173ec2,2023-09-15 15:07:11
19fa87c7-07a6-4648-8d5f-1ff316ac2f58,CREDIT,CREDIT_CARD,5294.3,BRL,Cartão de Crédito,48cdd48a-2f76-4ff9-adbf-360c1be23889,19fa87c7-07a6-4648-8d5f-1ff316ac2f58,2023-09-14 19:31:26
1b9afa63-79e7-4b3a-ad22-663787f9e987,BANK,CHECKING_ACCOUNT,4733.16,BRL,Conta Corrente,48cdd48a-2f76-4ff9-adbf-360c1be23889,1b9afa63-79e7-4b3a-ad22-663787f9e987,2023-09-13 13:20:47
dbc017bd-7591-453e-b849-c16f98048e65,CREDIT,CREDIT_CARD,3772.71,BRL,Cartão de Crédito,48cdd48a-2f76-4ff9-adbf-360c1be23889,dbc017bd-7591-453e-b849-c16f98048e65,2023-09-10 07:52:18
8a5e212c-16a6-4389-9427-eb96e75465bf,BANK,SAVINGS_ACCOUNT,15837.86,BRL,Caixinha,bd36e6f1-1a61-4c0e-94ab-5f52bf86186a,8a5e212c-16a6-4389-9427-eb96e75465bf,2023-09-12 21:54:39
ad38e5f8-2e7c-46e9-a4a5-4deb7addec7c,CREDIT,CREDIT_CARD,1100.79,BRL,Cartão de Crédito,bd36e6f1-1a61-4c0e-94ab-5f52bf86186a,ad38e5f8-2e7c-46e9-a4a5-4deb7addec7c,2023-09-15 16:08:24
1a00d889-932c-4925-bd37-c7622b42b685,BANK,SAVINGS_ACCOUNT,9515.37,BRL,Poupança,bd36e6f1-1a61-4c0e-94ab-5f52bf86186a,1a00d889-932c-4925-bd37-c7622b42b685,2023-09-14 10:47:39
49d4ed65-2c48-4f2b-8497-8f172e92f5bc,CREDIT,CREDIT_CARD,18188.12,BRL,Cartão de Crédito,bd36e6f1-1a61-4c0e-94ab-5f52bf86186a,49d4ed65-2c48-4f2b-8497-8f172e92f5bc,2023-09-15 11:42:28
69ee3d7c-0793-4987-9e94-e0c746f614b3,BANK,SAVINGS_ACCOUNT,243.69,BRL,Conta Remunerada,0252a7c0-8d91-4fa5-ad74-2fff3134b22b,69ee3d7c-0793-4987-9e94-e0c746f614b3,2023-09-15 11:54:20
cc9d6561-af31-40b5-88fd-0de2ae2bf262,BANK,SAVINGS_ACCOUNT,8494.18,BRL,Poupança,0252a7c0-8d91-4fa5-ad74-2fff3134b22b,cc9d6561-af31-40b5-88fd-0de2ae2bf262,2023-09-14 11:20:06
3be3f8d4-fa02-46f4-8f16-eb727686733f,BANK,SAVINGS_ACCOUNT,2884.74,BRL,Poupança,0252a7c0-8d91-4fa5-ad74-2fff3134b22b,3be3f8d4-fa02-46f4-8f16-eb727686733f,2023-09-15 11:42:18
1a698cb9-40f4-4799-a1bc-38d0719fbf26,BANK,SAVINGS_ACCOUNT,2358.2,BRL,Poupança,0252a7c0-8d91-4fa5-ad74-2fff3134b22b,1a698cb9-40f4-4799-a1bc-38d0719fbf26,2023-07-19 04:21:21
44777e35-9094-4af8-8eb0-2a4d933df456,BANK,SAVINGS_ACCOUNT,7579.46,BRL,Poupança,04f1a5e2-294c-4ce8-ad3b-6087858d453e,44777e35-9094-4af8-8eb0-2a4d933df456,2023-09-11 19:45:43
caa08bcc-0010-408d-9e44-3ff2262cabcc,BANK,SAVINGS_ACCOUNT,8897.91,BRL,Conta Remunerada,04f1a5e2-294c-4ce8-ad3b-6087858d453e,caa08bcc-0010-408d-9e44-3ff2262cabcc,2023-09-15 04:45:04
8c92824b-5034-4546-9689-897d2909ed18,CREDIT,CREDIT_CARD,7321.45,BRL,Cartão de Crédito,04f1a5e2-294c-4ce8-ad3b-6087858d453e,8c92824b-5034-4546-9689-897d2909ed18,2023-09-09 21:15:55
4492d292-90ec-479a-b707-6c376be6850e,CREDIT,CREDIT_CARD,8367.85,BRL,Cartão de Crédito,04f1a5e2-294c-4ce8-ad3b-6087858d453e,4492d292-90ec-479a-b707-6c376be6850e,2023-09-14 15:28:24
5f34b7a7-934a-4869-be5a-342152d37d50,CREDIT,CREDIT_CARD,3980.97,BRL,Cartão de Crédito,bbbcf38e-6e48-4b09-9356-ea200561debc,5f34b7a7-934a-4869-be5a-342152d37d50,2023-09-15 09:26:03
91061aab-2286-4a0a-9006-9b1a0133b545,BANK,SAVINGS_ACCOUNT,3602.4,BRL,Conta Remunerada,d501a4e0-fb17-46de-b079-d33fe73c1644,91061aab-2286-4a0a-9006-9b1a0133b545,2023-09-14 07:56:40
9e5c1a12-eb58-4f40-bd64-021c6c57fa76,BANK,SAVINGS_ACCOUNT,4616.3,BRL,Caixinha,d501a4e0-fb17-46de-b079-d33fe73c1644,9e5c1a12-eb58-4f40-bd64-021c6c57fa76,2023-09-14 09:23:53
647cc036-0810-41dd-8c98-e77a9b662ccf,BANK,CHECKING_ACCOUNT,681.58,BRL,Conta Corrente,d501a4e0-fb17-46de-b079-d33fe73c1644,647cc036-0810-41dd-8c98-e77a9b662ccf,2023-09-12 16:42:56
53bfcb3e-0b39-42fe-86d9-f8cf2d66d272,BANK,CHECKING_ACCOUNT,1909.31,BRL,Conta Corrente,fb222d4e-7310-4ecf-b67d-a044b9cba706,53bfcb3e-0b39-42fe-86d9-f8cf2d66d272,2023-09-15 08:15:00
2268cfd8-19fc-4ed5-bffd-b5828a67edc8,BANK,CHECKING_ACCOUNT,4578.67,BRL,Conta Corrente,fb222d4e-7310-4ecf-b67d-a044b9cba706,2268cfd8-19fc-4ed5-bffd-b5828a67edc8,2023-09-12 10:02:35
b54044f3-5e85-4ed6-bb0a-67d6cfa69621,BANK,SAVINGS_ACCOUNT,6629.45,BRL,Conta Remunerada,fb222d4e-7310-4ecf-b67d-a044b9cba706,b54044f3-5e85-4ed6-bb0a-67d6cfa69621,2023-08-06 02:38:58
a3ef0c55-afe4-4b63-9b7d-5baede98b6c8,BANK,SAVINGS_ACCOUNT,6609.43,BRL,Poupança,fb222d4e-7310-4ecf-b67d-a044b9cba706,a3ef0c55-afe4-4b63-9b7d-5baede98b6c8,2023-09-13 23:58:04
3d43e726-d4f7-4b0c-8eb4-8d6d578fb9c5,CREDIT,CREDIT_CARD,2773.82,BRL,Cartão de Crédito,fb222d4e-7310-4ecf-b67d-a044b9cba706,3d43e726-d4f7-4b0c-8eb4-8d6d578fb9c5,2023-09-15 13:40:54
b83f3085-96f6-44b9-8aad-918571ad029a,BANK,CHECKING_ACCOUNT,8174.92,BRL,Conta Corrente,6bf616dc-15bd-4396-b8d2-9ed6a3c22b2e,b83f3085-96f6-44b9-8aad-918571ad029a,2023-09-11 08:55:50
9cf77d80-a7b2-4aee-8a0c-28c21c395cd9,BANK,CHECKING_ACCOUNT,8785.73,BRL,Conta Corrente,6bf616dc-15bd-4396-b8d2-9ed6a3c22b2e,9cf77d80-a7b2-4aee-8a0c-28c21c395cd9,2023-09-12 15:02:06
b50c0123-fb91-48a6-9ed8-903eabc329c2,BANK,SAVINGS_ACCOUNT,4370.24,BRL,Conta Remunerada,6bf616dc-15bd-4396-b8d2-9ed6a3c22b2e,b50c0123-fb91-48a6-9ed8-903eabc329c2,2023-08-24 11:52:28
c580b8bc-c276-4eac-81a2-b4d2cdd1423d,CREDIT,CREDIT_CARD,7847.48,BRL,Cartão de Crédito,075cfcda-f8e7-4608-9de0-1bbbea7b9f85,c580b8bc-c276-4eac-81a2-b4d2cdd1423d,2023-09-06 01:17:22
8b5ef4a4-3f42-4d1b-8fe2-e89cb1ee4385,BANK,CHECKING_ACCOUNT,825.14,BRL,Conta Corrente,075cfcda-f8e7-4608-9de0-1bbbea7b9f85,8b5ef4a4-3f42-4d1b-8fe2-e89cb1ee4385,2023-09-13 22:11:18
597a745d-2899-416d-94dc-d900eb6b10e8,BANK,CHECKING_ACCOUNT,7702.18,BRL,Conta Corrente,075cfcda-f8e7-4608-9de0-1bbbea7b9f85,597a745d-2899-416d-94dc-d900eb6b10e8,2023-09-06 07:37:26
8f99c530-918d-4561-a996-7bdb24884555,BANK,CHECKING_ACCOUNT,6517.6,BRL,Conta Corrente,779236b4-284c-4e2c-b850-1f230fac5a99,8f99c530-918d-4561-a996-7bdb24884555,2023-09-14 00:21:44
04803a9a-10ed-4a4f-b380-c2a2e325fb13,CREDIT,CREDIT_CARD,6709.89,BRL,Cartão de Crédito,779236b4-284c-4e2c-b850-1f230fac5a99,04803a9a-10ed-4a4f-b380-c2a2e325fb13,2023-09-13 18:47:45
fb7898e0-37df-4067-82bc-11967717cb8f,BANK,SAVINGS_ACCOUNT,4706.61,BRL,Caixinha,779236b4-284c-4e2c-b850-1f230fac5a99,fb7898e0-37df-4067-82bc-11967717cb8f,2023-09-13 03:21:20
ea6c8707-14d8-41f9-8325-c20a4f311934,BANK,SAVINGS_ACCOUNT,7607.98,BRL,Caixinha,779236b4-284c-4e2c-b850-1f230fac5a99,ea6c8707-14d8-41f9-8325-c20a4f311934,2023-09-14 01:57:15
f1ca10a2-0c34-4c4a-8f9c-cef3aa9619d6,BANK,SAVINGS_ACCOUNT,1229.94,BRL,Poupança,89c22223-b7e2-4365-ac9d-61c926335182,f1ca10a2-0c34-4c4a-8f9c-cef3aa9619d6,2023-09-14 09:57:36
76d3ba46-a4ef-4cf7-925b-c06c24c95add,BANK,SAVINGS_ACCOUNT,12017.74,BRL,Poupança,89c22223-b7e2-4365-ac9d-61c926335182,76d3ba46-a4ef-4cf7-925b-c06c24c95add,2023-09-15 12:59:40
d54757a0-838f-463c-8094-c4b4eb152322,CREDIT,CREDIT_CARD,396.48,BRL,Cartão de Crédito,e44ce79e-26f3-4158-a401-13e0f92bb6e6,d54757a0-838f-463c-8094-c4b4eb152322,2023-09-15 15:03:10
84bd6ca2-f1c0-41b9-b7f9-531291dbdc3f,CREDIT,CREDIT_CARD,2801.96,BRL,Cartão de Crédito,9b7ab0b7-bbee-4397-8ddf-be93f8d73f86,84bd6ca2-f1c0-41b9-b7f9-531291dbdc3f,2023-09-13 20:40:08
b0dc2d3e-53d7-41d8-9b8e-104e8dccebf8,BANK,SAVINGS_ACCOUNT,2570.77,BRL,Conta Remunerada,9b7ab0b7-bbee-4397-8ddf-be93f8d73f86,b0dc2d3e-53d7-41d8-9b8e-104e8dccebf8,2023-09-13 00:10:52
d6ba5927-616e-47f8-b7d1-5f8134b1e69b,BANK,SAVINGS_ACCOUNT,2974.71,BRL,Conta Remunerada,9b7ab0b7-bbee-4397-8ddf-be93f8d73f86,d6ba5927-616e-47f8-b7d1-5f8134b1e69b,2023-09-07 16:36:35
fc28118f-602a-46a2-b296-5b6b129545be,BANK,CHECKING_ACCOUNT,5487.51,BRL,Conta Corrente,9b7ab0b7-bbee-4397-8ddf-be93f8d73f86,fc28118f-602a-46a2-b296-5b6b129545be,2023-09-14 12:51:10
d7610da4-111b-4fab-85c0-027b34d6e2fb,CREDIT,CREDIT_CARD,6236.14,BRL,Cartão de Crédito,2dac8eec-19ab-4807-8ae6-b8c4e9c464ed,d7610da4-111b-4fab-85c0-027b34d6e2fb,2023-09-13 11:41:07
5f5ba35a-80c2-4518-951d-ad72f9da864a,BANK,SAVINGS_ACCOUNT,8187.4,BRL,Caixinha,2dac8eec-19ab-4807-8ae6-b8c4e9c464ed,5f5ba35a-80c2-4518-951d-ad72f9da864a,2023-09-14 14:39:26
ac013eb4-812e-4966-944e-d53fd8473e14,CREDIT,CREDIT_CARD,7529.56,BRL,Cartão de Crédito,2dac8eec-19ab-4807-8ae6-b8c4e9c464ed,ac013eb4-812e-4966-944e-d53fd8473e14,2023-09-12 08:15:50
b10b1835-340f-4176-a6cb-3a399c4fe47e,CREDIT,CREDIT_CARD,204.27,BRL,Cartão de Crédito,2dac8eec-19ab-4807-8ae6-b8c4e9c464ed,b10b1835-340f-4176-a6cb-3a399c4fe47e,2023-09-08 22:29:23
99b1ef5d-f4f3-4019-8a1b-4060de032b2d,BANK,CHECKING_ACCOUNT,3446.21,BRL,Conta Corrente,2dac8eec-19ab-4807-8ae6-b8c4e9c464ed,99b1ef5d-f4f3-4019-8a1b-4060de032b2d,2023-09-15 01:39:28
d3586f3e-32fb-4911-b361-4af9d87f2d1f,CREDIT,CREDIT_CARD,5947.8,BRL,Cartão de Crédito,7a782cc6-9f00-4e3a-bb6f-3e1d76bd73ea,d3586f3e-32fb-4911-b361-4af9d87f2d1f,2023-09-03 15:09:11
e027967e-44ab-4d89-9974-0af2983ec27d,CREDIT,CREDIT_CARD,25890.58,BRL,Cartão de Crédito,6097cd22-fa91-4e19-8712-f7787de05056,e027967e-44ab-4d89-9974-0af2983ec27d,2023-09-15 14:05:03
8b3dbbd6-22b2-46c7-aecf-a7d5b0b32b37,BANK,SAVINGS_ACCOUNT,6934.69,BRL,Conta Remunerada,673214a2-7c65-41cc-8494-dca6d812ead3,8b3dbbd6-22b2-46c7-aecf-a7d5b0b32b37,2023-08-10 09:29:28
9e83fd2a-9165-4351-ba29-5312dbaedbe6,BANK,CHECKING_ACCOUNT,8507.3,BRL,Conta Corrente,673214a2-7c65-41cc-8494-dca6d812ead3,9e83fd2a-9165-4351-ba29-5312dbaedbe6,2023-09-04 16:07:01
53285cab-4191-4482-9b6a-c544850605fd,BANK,CHECKING_ACCOUNT,1593.54,BRL,Conta Corrente,e1abf268-cfe3-4d28-a221-9604f6810fa9,53285cab-4191-4482-9b6a-c544850605fd,2023-09-02 17:33:39
caea50b0-3436-4b80-8396-85ce4db276c3,BANK,CHECKING_ACCOUNT,13116.16,BRL,Conta Corrente,e1abf268-cfe3-4d28-a221-9604f6810fa9,caea50b0-3436-4b80-8396-85ce4db276c3,2023-09-14 17:19:51
2d2f73a8-5179-433f-995a-332949b16511,CREDIT,CREDIT_CARD,228.61,BRL,Cartão de Crédito,e1abf268-cfe3-4d28-a221-9604f6810fa9,2d2f73a8-5179-433f-995a-332949b16511,2023-09-06 23:42:58
630191f1-24f5-4c70-97de-45c62c6820be,CREDIT,CREDIT_CARD,5080.3,BRL,Cartão de Crédito,58f1f398-d634-4949-bed8-c63848b82eae,630191f1-24f5-4c70-97de-45c62c6820be,2023-09-15 12:30:26
874a4031-c63c-4768-bbad-84dbdc1896eb,BANK,SAVINGS_ACCOUNT,8204.44,BRL,Poupança,58f1f398-d634-4949-bed8-c63848b82eae,874a4031-c63c-4768-bbad-84dbdc1896eb,2023-09-14 07:57:52
0c2cc0c8-c8a6-4042-b325-36f7d797c703,BANK,CHECKING_ACCOUNT,4823.0,BRL,Conta Corrente,58f1f398-d634-4949-bed8-c63848b82eae,0c2cc0c8-c8a6-4042-b325-36f7d797c703,2023-09-15 10:00:52
02a3fa00-ffc7-461b-aa88-44bfecd25e68,CREDIT,CREDIT_CARD,403.3,BRL,Cartão de Crédito,58f1f398-d634-4949-bed8-c63848b82eae,02a3fa00-ffc7-461b-aa88-44bfecd25e68,2023-09-15 03:09:40
4cd6dc77-182b-490a-baa6-1a0ba66a86e4,BANK,CHECKING_ACCOUNT,3109.21,BRL,Conta Corrente,c4ef384f-ee02-4fda-8238-fe05e7b48084,4cd6dc77-182b-490a-baa6-1a0ba66a86e4,2023-09-15 06:04:49
9e9829f9-28c3-47bd-ad3b-9d63dda24db2,CREDIT,CREDIT_CARD,3807.7,BRL,Cartão de Crédito,c4ef384f-ee02-4fda-8238-fe05e7b48084,9e9829f9-28c3-47bd-ad3b-9d63dda24db2,2023-09-15 14:46:17
bd44a085-f4fd-45aa-8815-b51f1267c9a9,BANK,CHECKING_ACCOUNT,958.14,BRL,Conta Corrente,c4ef384f-ee02-4fda-8238-fe05e7b48084,bd44a085-f4fd-45aa-8815-b51f1267c9a9,2023-09-15 06:08:24
32aaaf97-696a-4c8f-830d-a93667e597d1,BANK,SAVINGS_ACCOUNT,5643.1,BRL,Caixinha,c4ef384f-ee02-4fda-8238-fe05e7b48084,32aaaf97-696a-4c8f-830d-a93667e597d1,2023-09-12 10:20:00
e0b9e50e-916b-4b52-9b46-52abdf0e6651,BANK,SAVINGS_ACCOUNT,4809.48,BRL,Caixinha,87f47d7c-57cb-47b0-871d-4b9f80cdd22d,e0b9e50e-916b-4b52-9b46-52abdf0e6651,2023-09-13 15:56:13
392c911e-c728-493d-9107-e253eea87645,BANK,SAVINGS_ACCOUNT,4949.2,BRL,Caixinha,c4f4a65e-73f8-42f1-b638-11a6188d7729,392c911e-c728-493d-9107-e253eea87645,2023-09-14 00:26:50
246c26fb-bdc6-4015-9b31-9d93b92c3921,CREDIT,CREDIT_CARD,1513.56,BRL,Cartão de Crédito,29c77a21-d49f-4743-9746-5e3d11a42df8,246c26fb-bdc6-4015-9b31-9d93b92c3921,2023-09-12 08:18:03
c5220808-bc1f-4121-b19b-997eda7a6be8,BANK,SAVINGS_ACCOUNT,5860.54,BRL,Conta Remunerada,29c77a21-d49f-4743-9746-5e3d11a42df8,c5220808-bc1f-4121-b19b-997eda7a6be8,2023-09-15 13:01:21
f6142e52-2b61-41eb-8cdc-45917115a889,CREDIT,CREDIT_CARD,1641.97,BRL,Cartão de Crédito,29c77a21-d49f-4743-9746-5e3d11a42df8,f6142e52-2b61-41eb-8cdc-45917115a889,2023-09-12 05:00:12
7b83055e-a1c2-4c7c-90dd-c0eb8fd37663,BANK,CHECKING_ACCOUNT,7155.92,BRL,Conta Corrente,0f57eab4-2428-4c57-92b7-ab1a084ccd7b,7b83055e-a1c2-4c7c-90dd-c0eb8fd37663,2023-09-13 14:32:51
a0da6493-3168-4538-b3f9-a43a0a35be6d,BANK,CHECKING_ACCOUNT,8328.77,BRL,Conta Corrente,0f57eab4-2428-4c57-92b7-ab1a084ccd7b,a0da6493-3168-4538-b3f9-a43a0a35be6d,2023-09-15 14:07:38
17cb080c-ce85-4d37-b350-6b65f1f75f62,BANK,SAVINGS_ACCOUNT,7497.47,BRL,Poupança,0f57eab4-2428-4c57-92b7-ab1a084ccd7b,17cb080c-ce85-4d37-b350-6b65f1f75f62,2023-09-15 06:24:52
ff6d4964-a896-4f8a-a73b-4fe7344d9be3,CREDIT,CREDIT_CARD,5924.7,BRL,Cartão de Crédito,0f57eab4-2428-4c57-92b7-ab1a084ccd7b,ff6d4964-a896-4f8a-a73b-4fe7344d9be3,2023-09-14 09:57:35
49d305bd-9263-45d9-96ca-8e64b7c54075,BANK,CHECKING_ACCOUNT,6353.54,BRL,Conta Corrente,0f57eab4-2428-4c57-92b7-ab1a084ccd7b,49d305bd-9263-45d9-96ca-8e64b7c54075,2023-09-14 10:52:46
71c356b0-2c87-484b-b633-19bce87f3b79,BANK,CHECKING_ACCOUNT,6174.5,BRL,Conta Corrente,504938d2-b4fc-4f5d-85f7-dcf45a031bee,71c356b0-2c87-484b-b633-19bce87f3b79,2023-09-11 20:52:38
56ca3022-c2f8-4383-b3f1-3e9b20b433ed,CREDIT,CREDIT_CARD,7556.64,BRL,Cartão de Crédito,504938d2-b4fc-4f5d-85f7-dcf45a031bee,56ca3022-c2f8-4383-b3f1-3e9b20b433ed,2023-09-14 09:06:44
f1b6a458-a135-4d57-a64b-116e02698b24,CREDIT,CREDIT_CARD,6641.9,BRL,Cartão de Crédito,504938d2-b4fc-4f5d-85f7-dcf45a031bee,f1b6a458-a135-4d57-a64b-116e02698b24,2023-09-14 07:08:29
a78d3bf2-0309-4a7d-a21c-707361409b02,CREDIT,CREDIT_CARD,65.18,BRL,Cartão de Crédito,504938d2-b4fc-4f5d-85f7-dcf45a031bee,a78d3bf2-0309-4a7d-a21c-707361409b02,2023-08-22 23:12:08
ff82d7c3-8d37-499c-a329-8fb251912a28,BANK,SAVINGS_ACCOUNT,397.82,BRL,Poupança,504938d2-b4fc-4f5d-85f7-dcf45a031bee,ff82d7c3-8d37-499c-a329-8fb251912a28,2023-09-15 12:09:54
04190775-3639-4d0c-bddc-a5d711ccc6b6,CREDIT,CREDIT_CARD,1352.1,BRL,Cartão de Crédito,4a365a21-5e20-4dc1-8ef9-64029fd66289,04190775-3639-4d0c-bddc-a5d711ccc6b6,2023-09-04 17:37:24
76616833-d73c-4e87-b94d-0582204e317d,CREDIT,CREDIT_CARD,1086.42,BRL,Cartão de Crédito,4a365a21-5e20-4dc1-8ef9-64029fd66289,76616833-d73c-4e87-b94d-0582204e317d,2023-09-14 06:28:40
929aafd6-ee83-4d29-8e21-ab30fe1d94aa,BANK,CHECKING_ACCOUNT,6164.45,BRL,Conta Corrente,4a365a21-5e20-4dc1-8ef9-64029fd66289,929aafd6-ee83-4d29-8e21-ab30fe1d94aa,2023-09-14 20:12:38
1a0dee7d-9910-4183-be49-a14a928fca33,BANK,SAVINGS_ACCOUNT,1748.58,BRL,Poupança,4a365a21-5e20-4dc1-8ef9-64029fd66289,1a0dee7d-9910-4183-be49-a14a928fca33,2023-09-13 19:31:29
c54042c4-5806-4781-9721-609273452116,BANK,CHECKING_ACCOUNT,4851.14,BRL,Conta Corrente,4a365a21-5e20-4dc1-8ef9-64029fd66289,c54042c4-5806-4781-9721-609273452116,2023-09-14 20:52:48
79f5a3b2-06db-4fff-b47b-18e149f662d5,BANK,CHECKING_ACCOUNT,6262.97,BRL,Conta Corrente,b0825897-58fe-4cb3-98ef-8abd75641ce7,79f5a3b2-06db-4fff-b47b-18e149f662d5,2023-09-15 08:09:08
9703a1c2-d69b-4f8b-93da-7c4a1a791cc5,CREDIT,CREDIT_CARD,8812.25,BRL,Cartão de Crédito,57efed5e-a7fa-48e7-882f-ab637fcee309,9703a1c2-d69b-4f8b-93da-7c4a1a791cc5,2023-09-13 12:46:32
d8ec4a60-761f-4a47-96b9-df61b908e799,BANK,CHECKING_ACCOUNT,2573.82,BRL,Conta Corrente,57efed5e-a7fa-48e7-882f-ab637fcee309,d8ec4a60-761f-4a47-96b9-df61b908e799,2023-09-14 19:27:33
ba8f6682-829f-4428-96e3-fe5bf91f30d0,CREDIT,CREDIT_CARD,2736.14,BRL,Cartão de Crédito,a2fa0a6b-7880-406f-bf13-e0aead2d3edc,ba8f6682-829f-4428-96e3-fe5bf91f30d0,2023-09-09 04:38:32
